Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Scottie Barnes,22.0,60,60,2094,447,942,0.475,101,296,0.341,346,646,0.536,0.528,196,251,0.781,141,353,494,363,75,88,165,118,1191,4,AS
2.0,Gary Trent Jr.,25.0,71,41,1994,361,847,0.426,178,453,0.393,183,394,0.464,0.531,74,96,0.771,25,163,188,119,77,10,47,96,974,0,
3.0,Dennis Schröder,30.0,51,33,1559,247,559,0.442,77,220,0.35,170,339,0.501,0.511,127,149,0.852,22,118,140,313,46,8,83,105,698,0,
4.0,Pascal Siakam,29.0,39,39,1354,325,623,0.522,46,145,0.317,279,478,0.584,0.559,169,223,0.758,54,192,246,190,32,10,83,87,865,0,
5.0,Jakob Poeltl,28.0,50,50,1319,248,378,0.656,0,0,,248,378,0.656,0.656,59,107,0.551,146,283,429,127,35,76,77,149,555,0,
6.0,Gradey Dick,20.0,60,17,1268,189,445,0.425,88,241,0.365,101,204,0.495,0.524,44,51,0.863,27,105,132,68,34,2,50,87,510,0,
7.0,Immanuel Quickley,24.0,38,38,1265,236,559,0.422,107,271,0.395,129,288,0.448,0.518,127,151,0.841,12,170,182,257,34,7,70,75,706,0,
8.0,RJ Barrett,23.0,32,32,1072,272,492,0.553,47,120,0.392,225,372,0.605,0.601,105,167,0.629,34,170,204,130,19,13,79,84,696,0,
9.0,OG Anunoby,26.0,27,27,900,157,321,0.489,61,163,0.374,96,158,0.608,0.584,33,46,0.717,24,82,106,72,28,13,43,62,408,0,
10.0,Bruce Brown,27.0,34,11,885,129,268,0.481,20,63,0.317,109,205,0.532,0.519,50,60,0.833,28,102,130,92,24,9,45,67,328,0,
11.0,Kelly Olynyk,32.0,28,19,740,131,239,0.548,24,71,0.338,107,168,0.637,0.598,70,85,0.824,45,112,157,128,37,18,71,98,356,0,
12.0,Chris Boucher,31.0,50,0,705,110,217,0.507,31,94,0.33,79,123,0.642,0.578,71,92,0.772,62,145,207,23,14,24,28,68,322,0,
13.0,Ochai Agbaji,23.0,27,18,638,72,184,0.391,15,69,0.217,57,115,0.496,0.432,22,36,0.611,39,51,90,36,20,15,30,51,181,0,
14.0,Jalen McDaniels,26.0,50,1,538,65,189,0.344,12,71,0.169,53,118,0.449,0.376,27,37,0.73,18,61,79,37,19,6,30,52,169,0,
15.0,Jordan Nwora,25.0,34,1,529,101,217,0.465,33,95,0.347,68,122,0.557,0.541,35,42,0.833,20,96,116,44,20,12,41,29,270,0,
16.0,Malachi Flynn,25.0,31,0,474,56,137,0.409,28,80,0.35,28,57,0.491,0.511,17,22,0.773,13,52,65,73,18,6,33,42,157,0,
17.0,Precious Achiuwa,24.0,25,0,437,78,170,0.459,13,47,0.277,65,123,0.528,0.497,24,42,0.571,50,86,136,44,16,12,29,40,193,0,
18.0,Javon Freeman-Liberty,24.0,22,6,403,55,124,0.444,10,42,0.238,45,82,0.549,0.484,33,36,0.917,16,54,70,40,10,4,25,28,153,0,
19.0,Jontay Porter,24.0,26,5,360,40,104,0.385,20,60,0.333,20,44,0.455,0.481,15,18,0.833,26,56,82,60,20,20,21,35,115,0,
20.0,Thaddeus Young,35.0,23,6,350,54,87,0.621,1,6,0.167,53,81,0.654,0.626,5,12,0.417,29,46,75,50,18,3,11,38,114,0,
21.0,Garrett Temple,37.0,27,2,289,29,78,0.372,12,40,0.3,17,38,0.447,0.449,18,22,0.818,18,27,45,28,12,3,14,28,88,0,
22.0,Otto Porter Jr.,30.0,15,1,174,14,33,0.424,8,23,0.348,6,10,0.6,0.545,3,3,1.0,6,23,29,8,5,5,2,19,39,0,
23.0,Jahmi'us Ramsey,22.0,7,1,121,18,41,0.439,6,22,0.273,12,19,0.632,0.512,5,6,0.833,4,18,22,8,7,0,7,10,47,0,
24.0,Mouhamadou Gueye,25.0,11,0,120,11,38,0.289,0,3,0.0,11,35,0.314,0.289,4,9,0.444,12,11,23,5,3,18,12,15,26,0,
25.0,Malik Williams,25.0,7,2,107,9,34,0.265,1,5,0.2,8,29,0.276,0.279,0,2,0.0,15,23,38,2,3,4,3,15,19,0,
26.0,Kobi Simmons,26.0,4,0,67,9,21,0.429,2,8,0.25,7,13,0.538,0.476,0,0,,1,6,7,12,6,2,1,5,20,0,
27.0,D.J. Carton,23.0,4,0,36,3,8,0.375,1,4,0.25,2,4,0.5,0.438,4,5,0.8,2,2,4,3,1,0,1,3,11,0,
28.0,Markquis Nowell,24.0,1,0,4,0,1,0.0,0,0,,0,1,0.0,0.0,2,2,1.0,2,0,2,2,1,0,0,0,2,0,
29.0,Ron Harper Jr.,23.0,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,2,0,0,
30.0,Kira Lewis Jr.,22.0,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,
,Team Totals,,82,82,19808,3466,7356,0.471,942,2712,0.347,2524,4644,0.543,0.535,1339,1772,0.756,891,2607,3498,2335,634,388,1101,1509,9213,4,
